5684,8673
6289,10972
6690,9699
8132,10504
5984,3586
6639,9566
8184,3918
4923,7659
5896,6166
7829,10612
4072,5907
4910,8634
5966,5714
5640,7595
7791,7096
7115,16383
6140,9083
6071,8941
8506,11367
796,3177
6715,4572
6934,5626
5951,8936
3168,5610
7459,13844
4489,5479
749,2402
5994,8914
6148,6250
6075,5519
7792,14310
5929,3065
4990,2317
5809,6001
9432,12341
9283,12058
6157,7020
6913,5339
6302,12444
6031,1487
5422,4801
7815,12040
3446,0
5820,8952
6805,6872
6069,4400
3369,440
6947,6461
4936,8560
5614,6774
7067,11423
6835,3028
6831,11438
8445,12361
6266,8932
15624,14097
1019,3417
5682,3240
7192,7299
5531,2950
2863,5079
5896,5367
5089,5131
2691,0
6690,4036
5892,5728
8233,11526
4059,967
1004,1024
7366,5223
721,677
3943,1776
7063,11876
6875,13580
3126,5731
7047,9700
774,1487
5582,6410
3702,852
5859,8294
5862,2960
7888,5991
3368,69
7333,4721
5386,6825
6678,4428
6650,11994
8776,9699
724,3114
6620,4740
3996,6167
5201,3752
7755,9334
4482,2757
6685,1641
2366,0
5365,6474
6304,6629
5455,4887
585,532
655,8
4392,101
4547,7413
7564,6221
3645,1351
6944,9141
5794,10140
5465,1425
7286,8847
879,497
5270,4476
5736,4693
5281,2620
3586,324
9092,12562
5027,8787
6671,11733
7656,18
6322,8105
5621,7554
5647,10237
8784,12157
804,3684
6357,2362
1045,395
6341,7897
7111,11073
5445,7705
5479,6592
4466,6239
4705,9266
3047,13
7577,5535
2683,7955
4785,9696
6234,8188
7628,9821
3922,6777
5981,7087
7453,6855
7642,11196
2452,8886
4921,7761
6195,2767
7049,7077
6104,9057
2704,913
4553,6280
3884,7283
6524,4431
4628,7107
3471,175
7695,5182
4475,318
1673,632
601,198
4668,4416
6057,5827
5456,3024
3331,9513
1117,516
4350,6924
5942,9761
4751,6433
2470,595
3552,110
6557,6226
6068,7614
4120,773
630,226
3825,0
6188,5709
4423,9279
12192,4556
586,819
5915,8162
5996,1665
7529,6065
6050,7063
3137,767
847,271
9400,13285
3357,87
6630,11247
7096,5447
6418,4488
4589,6402
3220,0
6478,6569
3851,241
5347,4389
3039,1061
5379,6832
5474,3093
7110,9349
5852,7764
6166,8910
5544,5588
5695,2238
5459,4473
5750,5028
7973,10840
702,1934
6539,11244
7827,93
5875,8666
6084,6478
8651,5970
7446,11146
847,2131
3677,7747
682,520
3322,201
7132,11307
761,2350
7014,7335
7114,16383
8872,8028
8971,7786
6879,7608
6375,11114
5086,4461
5852,5398
4346,9120
1509,15
6913,1520
3347,4535
5892,4915
9104,6006
6786,5089
5368,7792
5009,4167
7648,8705
7074,7960
9188,16383
6217,5594
4105,1345
7075,770
3361,325
7777,11872
9730,7589
7132,9791
731,1222
2157,1198
8231,6462
5585,3607
6384,1727
7337,6932
5816,7984
6508,10507
6938,5919
6224,9336
6733,10607
4984,3991
7306,10701
6726,5821
8020,9887
6399,5393
5721,2854
7307,8810
6357,213
6931,8520
5243,6197
6536,10082
7739,14955
5993,10539
923,96
1440,127
4278,6464
6344,566
672,517
5002,10513
6868,6489
1010,463
6565,13369
5299,6697
6423,4087
4664,1117
5923,6606
12664,7953
3883,586
3431,5735
6286,11128
905,261
7042,4990
5606,4237
6187,4074
7361,6538
8649,4589
4676,6126
7390,4936
5227,576
926,306
4720,7518
8366,7760
6999,9493
8674,11473
6119,4496
5057,1519
4701,4274
6842,9759
8554,6183
6173,2748
8467,2802
15693,14222
4498,0
4977,6818
2653,10427
4531,5623
5950,3594
1756,4951
3516,4050
5121,10011
5271,3601
6845,9184
7152,7215
4751,891
4377,4994
5324,8896
5403,3222
7424,4257
3703,938
13023,6014
8404,10452
3751,4431
5454,11040
5226,6141
8958,8429
7366,9802
7914,3872
3949,7432
4848,2445
5405,10136
5201,5681
5964,5661
7362,8088
7686,4987
7305,2108
8893,11148
7413,6130
7361,10914
7353,6492
6049,5191
4640,5522
8094,12484
664,2526
2285,5851
4731,6282
2315,8276
5084,5261
7040,12727
839,4205
6370,5516
3125,0
5458,3497
768,563
7624,8778
643,365
6929,9182
4344,4818
3342,2117
6505,0
7103,10532
4904,5447
7741,9891
3257,4863
8006,12038
3568,630
6662,7408
6683,10142
5118,3696
6057,4843
7994,7387
2066,468
7364,0
5385,9488
8420,7507
6713,9779
3515,394
7658,13322
7282,11834
6482,11925
6716,1831
4176,7982
5442,3689
5825,8186
5297,6015
7086,11281
7187,6780
5454,5823
7601,10728
5329,8090
2307,144
5671,4521
7234,8859
7441,6713
7370,9714
966,166
5579,7798
6847,4323
2881,207
4686,7122
6072,2089
6984,5012
1588,984
5998,10659
5584,6394
6099,7823
7274,3300
4648,6054
7592,1332
3859,1009
3888,86
7342,5559
5684,8906
5521,6636
5131,3603
4998,6633
8132,12340
6798,12099
6913,15001
3547,1045
7884,14728
5229,4512
7849,12564
5994,10234
4877,7062
2655,2032
3571,687
6416,10909
4155,7227
7100,8738
7306,5879
4767,7130
5391,8250
6420,3553
5083,6832
5577,8209
934,174
8910,15154
751,5069
5957,3570
2847,5484
3550,167
4300,4937
5942,9341
790,1952
5601,3987
5516,4521
7216,4602
6003,5365
6546,4126
3538,0
4232,5799
8775,13501
4047,5245
1903,0
6324,9795
5802,5590
5783,3672
5891,8693
11042,7007
3913,4525
5158,8406
7138,5388
7242,6422
5946,8780
7080,11456
7035,9735
5984,10400
4819,5327
6980,11905
719,1298
8525,10813
3879,7647
6655,9204
4435,856
5519,3730
6923,7414
6435,10933
7082,8921
8143,12839
6058,8837
5377,4467
1782,235
6200,11288
883,3610
3639,575
3192,345
7188,9402
6259,4605
2575,0
6930,10316
7355,8329
743,1827
3878,4869
4451,9569
7566,11760
4918,6767
7093,12244
8671,9806
5480,5010
4276,6220
3554,2612
5996,10223
1070,0
2922,5450
7896,7903
5632,4585
3575,5578
6733,7999
6459,4263
7254,9733
7209,12646
3529,4722
6370,4089
736,76
3548,31
6883,8820
5286,6672
7073,5487
7161,9845
7449,6962
655,1553
7548,11804
6449,9892
1830,562
1976,6851
2647,599
6846,5979
6078,0
3838,22
6487,10951
6326,7506
6463,6537
7938,10071
6131,5691
6189,4125
6331,6120
1031,222
6954,9504
2013,61
5156,4519
7481,6046
4040,6977
6776,5296
4194,7385
4961,4863
5840,3135
3992,2779
6660,7840
6297,7906
6621,5626
6820,5109
4158,7333
6248,7727
5747,12097
2533,128
6759,4827
6442,11498
2991,356
1328,0
9687,16383
6080,10650
6133,9208
6574,9188
7549,9534
6553,6932
6277,4122
6349,5997
6699,5987
7822,6933
5071,7658
6604,6575
2666,837
1282,830
5717,2741
5627,4155
6519,4370
6155,8736
8796,6186
1886,450
5341,7328
5615,7674
5999,8804
7267,6205
6150,5368
6614,5559
4716,1842
7987,12895
3897,7771
2763,656
6359,3064
7789,6864
8661,13313
647,4083
4207,6081
3163,0
6844,11986
6518,5908
5433,8085
6545,4990
7202,8519
5799,8348
4124,6298
2175,0
5250,191
5704,9241
698,303
7036,4203
4743,8328
5933,5812
6825,4023
5753,221
4394,1161
8269,12337
1025,4279
6706,4966
1248,153
6019,7239
8801,2722
4011,4454
6464,12436
8193,7025
5983,6330
2533,3600
8274,11253
3611,1494
2062,360
1527,45
7462,10022
9916,7956
4598,4475
6733,10225
5996,12702
3267,893
9735,10553
5171,4849
6312,4318
5112,4008
8672,8195
629,596
7256,11638
2710,0
6988,5047
6135,9911
7778,6194
7575,13387
5769,4855
8229,6021
8178,14077
3320,3083
7261,3784
1196,348
5478,3663
5863,5400
7808,10345
5672,8686
6681,11974
3408,305
6395,5706
6993,8339
8131,0
8601,13530
6961,7040
6754,6213
614,0
4337,6208
5945,7087
7365,11008
5692,8676
6162,8562
6677,8907
4158,5752
4692,5482
1946,746
5147,9247
6577,4178
2351,0
5963,7255
5459,3591
6025,11031
6536,6746
919,1685
5299,9212
8367,10178
4301,10234
1946,5102
8367,11977
5283,8083
5779,2796
10421,8329
4055,3864
7774,3873
5981,10423
4095,7180
7778,7417
775,1589
4952,2017
7684,6160
7465,11515
5483,6062
7210,7037
7921,13522
5170,6676
730,0
6899,8854
782,431
1969,0
3936,1059
988,0
6863,7338
6076,8184
6154,6223
8884,2654
6810,10705
1898,6594
5803,7891
5013,6664
2496,416
4875,3150
7318,9638
8649,10538
5974,4654
4325,6919
7692,14380
4082,6711
1081,931
7736,7756
8041,10892
7543,5790
6961,8796
4379,5962
6681,11580
3666,5702
3836,687
4149,9493
6430,2377
7488,4374
5533,9743
5546,8059
6923,6162
5663,6489
1109,836
5126,2689
7415,6509
6150,3349
5511,4507
1965,752
4860,4000
4455,5494
1550,651
6135,2098
7961,3389
6373,3486
6528,4167
2240,7730
8410,15414
4263,1560
6639,8842
7247,9344
7200,4515
5933,6977
6200,7554
4448,1551
860,328
6143,4670
5590,9561
2343,175
1526,707
5769,6912
3779,4887
3680,3768
6293,4232
1208,1278
576,0
744,239
4202,1485
5076,5465
5939,4088
7314,10751
5318,7202
5038,4782
6155,3550
6773,3326
7889,9998
586,277
6219,5987
5889,5638
6856,9716
5848,3335
1821,766
6481,9937
6444,10565
7697,4453
7179,3471
1723,861
5040,4839
3035,6980
6334,4442
7085,5274
5269,5348
814,56
8682,8389
2851,4895
3374,613
6474,5785
2713,206
7531,4492
2894,1899
6256,4902
7129,5529
6025,2434
5025,8017
5650,5706
6093,3289
2174,72
6213,6878
8613,6386
7664,10237
5136,7438
7896,5505
6858,9154
5409,6796
7676,0
4544,7806
7763,11132
2608,170
6919,5406
7020,8637
7937,3144
975,0
5906,8660
7018,7569
6736,9099
6236,8286
7016,5041
6952,3657
7272,8614
6134,856
1626,280
6452,5447
6803,5457
7237,6579
8007,2035
5445,5177
2722,6028
884,779
6983,11026
3731,6295
5372,5930
4661,6965
4416,5897
6785,7479
7659,7493
5126,6016
644,464
5555,2043
4227,8864
7744,7076
4220,5362
4960,5468
5863,7108
1880,415
8048,7450
7093,8806
5994,4262
768,311
729,0
6550,12462
7961,13323
5706,4173
6578,6685
6990,6986
6117,5197
7357,1935
6099,7296
3929,4536
3972,569
6244,9693
6004,6566
7725,434
5683,0
6341,4551
5448,8186
3989,10379
2096,0
5741,2701
6761,5837
590,238
7655,9009
4079,396
1054,255
4887,0
8010,16383
6475,1724
6217,4513
9532,10906
6510,4858
7339,11567
8038,6161
8519,3815
7112,11341
5704,5877
6490,4411
5717,3267
3383,3630
6434,4661
4474,5593
5316,6288
6744,10223
7270,5362
8959,7649
4939,6804
9502,7313
6046,1903
6404,2076
1065,790
5640,3745
6233,10154
7179,8028
1371,437
6908,9447
4376,7117
5606,7168
6133,6113
2966,1616
4075,10187
5884,4616
695,734
2635,0
7634,13202
8628,5764
6121,9464
3355,765
5558,6207
6476,5003
8436,8442
7972,7262
7093,9321
807,0
6392,11253
979,349
5755,5015
2203,839
4527,6950
2318,0
4755,7722
3811,6510
6749,5336
9603,5505
6372,9050
8085,12850
4416,1183
5846,1991
6206,7321
744,1436
5786,4893
2488,573
6671,5327
4084,6973
7903,12042
808,169
6921,4657
6665,7440
5317,6200
6787,8209
6690,8388
6652,10503
2907,3466
3899,1278
6274,12299
1320,623
3760,160
6704,6264
5023,8391
5185,6259
7940,5621
5306,3696
7369,6302
6988,8197
1309,2166
4127,1647
6180,8338
5000,6471
3869,4753
5849,8476
5753,7515
7649,4913
2899,383
2837,1030
10067,16383
6590,10151
7866,7772
6790,5157
4876,3690
4821,6757
5684,6352
3454,7644
6001,8492
6337,5141
4036,6511
8005,7377
10101,9880
6413,9552
5595,6565
7343,6427
3820,127
5846,7369
6058,11685
6472,8465
7063,4294
6907,5802
4294,6528
6814,6729
6318,4654
4791,3167
11478,3262
6939,5170
6024,9600
7665,9947
6548,6215
8418,7042
5535,4498
6885,6861
3278,544
6837,14313
6644,6455
7540,6612
4225,557
7570,262
6121,10797
6447,6479
1622,348
6449,4911
7467,12277
6727,5121
5511,5954
6290,3325
6983,4335
6097,5096
6098,3706
3931,671
5367,254
6243,6158
7182,10723
6354,7709
2711,0
6351,10421
7336,8752
4728,7941
7175,7901
6185,4492
8381,11760
6999,6525
6377,12313
6201,8555
6585,4224
763,317
4073,7950
14892,7722
2333,1341
6187,8481
7904,6155
7236,7649
7366,4664
7747,11187
6709,9010
6575,12565
6585,3037
1184,0
4887,5735
5347,3639
701,284
7325,11479
662,1327
6350,8270
10541,11127
6271,7905
7585,11367
4692,7388
6657,4398
5730,7408
8822,2725
6035,10742
7402,10180
6461,9746
6118,5505
5439,6701
7023,7498
7157,0
4318,28
5764,7447
1713,0
6404,10619
7262,7565
5749,4799
2833,2734
12186,7813
7531,7106
3918,606
3442,4071
1406,0
7431,4727
5093,2112
6447,10877
3632,509
4174,2340
5738,9196
7357,6306
8339,10034
6387,4541
3133,6665
4116,5503
6277,8040
4634,5767
4564,3857
3204,2126
3785,327
7712,8301
5587,1984
6951,6613
2418,824
5998,4989
3968,915
2358,1359
6329,4901
5283,4079
1232,225
5843,6126
691,0
6280,9647
6227,5042
4643,8004
7438,2357
7511,11147
6803,6574
7185,4914
7388,0
3486,117
8338,9995
6386,9599
3108,297
592,223
9610,8039
6027,3847
8877,14196
8708,6910
6380,2398
7320,5807
5563,8271
4233,806
3836,9379
3653,141
7278,8309
9227,7926
5654,6477
4833,1785
7519,12644
6242,4615
6442,2821
5707,1713
1067,546
6424,6957
4217,173
4943,1757
5260,7576
5365,4407
5388,3583
3072,0
7252,11340
7117,5097
5399,7
5852,323
5676,10097
5676,4253
7857,5278
7046,7021
3843,6300
8449,7558
925,2427
6224,7145
666,591
9616,15739
634,3715
5223,8289
7227,4240
10411,12398
712,1961
8558,6069
5911,5715
1966,670
12301,10693
6876,8094
961,472
981,51
7578,11997
1144,6288
872,172
5518,3213
7888,6103
1687,4181
7568,6260
3298,5498
7658,13338
6537,9961
4829,8999
611,406
6743,10714
1155,0
5059,6173
3154,6039
6173,3671
7065,11504
3699,975
5099,7372
5566,5234
3817,456
1750,3272
6600,8355
5890,7985
4352,2333
6913,2395
8001,8832
7456,10996
6712,3407
5136,4025
8061,11756
7095,3091
4879,1551
5305,8217
3636,6450
6805,12290
6837,6536
7260,5419
6308,8026
8123,6765
7581,12130
6173,951
6512,9883
5015,6314
5129,7188
4050,1330
14258,4570
5653,4473
7718,10264
1138,4856
5986,7729
6541,6475
6528,8668
682,879
6828,9150
6908,6143
5028,5494
4867,7381
5515,8423
1417,3737
8668,12915
7718,0
6526,0
6136,5525
6369,8071
5094,527
7643,9383
4433,6666
3483,7251
7581,10069
2397,1511
1478,762
4330,11215
8219,12036
6334,9413
5630,3818
697,245
3156,5782
7403,4622
3871,416
7699,8666
6207,4189
5482,3460
680,431
6605,10559
8080,1862
6802,8090
1016,5690
7330,12881
6273,9362
5132,5425
3915,1184
3266,0
7934,4050
7610,6412
8220,7908
1164,288
5946,6701
6268,7739
4652,2253
3310,6713
4772,1654
6040,8344
5392,8580
1866,7
8231,16383
9110,11755
8271,5857
7131,8937
5791,6690
6470,6646
6132,4192
3530,3639
5678,7360
7936,5997
5948,5879
5156,6922
5672,3348
1381,1247
6915,6773
5494,8348
5238,8559
5765,727
6162,8694
5281,5691
6104,8824
8845,8173
7388,5888
6299,9113
5227,2950
2607,679
6946,11020
7459,9196
8698,7421
613,19
7133,10944
932,2439
3927,386
8334,10480
6991,11083
6982,8279
6817,4717
6456,3932
8015,6944
745,191
8679,8727
7156,13266
6482,12771
7921,9515
6473,9566
5912,5640
816,74
6196,5096
7862,6933
6115,6364
7440,10284
5328,7170
5767,724
5642,9854
4632,8402
4828,4050
5920,4000
1492,295
8375,10793
766,1954
7664,8410
4330,4659
6578,7600
6393,10893
7188,8615
7237,12369
6190,5961
4652,1213
6467,4470
2894,7761
4746,12466
9298,8985
617,423
6676,7337
6189,2102
12277,13870
6383,4007
7568,7079
6289,5290
6093,7913
3395,6597
6080,2120
5567,9508
6721,9667
9166,6575
1711,6377
6770,5099
6827,10559
7127,8494
2062,1146
5126,6540
6594,9385
5007,7025
6314,10892
5752,7740
5810,4279
5008,4733
7330,6155
2755,207
4383,5885
8042,10930
6487,10816
5418,3760
3000,3389
2081,294
5776,10003
7874,5163
670,709
4628,4900
4867,8589
2418,119
5092,1741
5786,7389
7022,9488
6845,4445
1810,596
6795,4239
5308,4336
3803,654
7089,5697
8072,11212
6904,9375
7130,3865
7841,5254
6880,0
7001,8517
720,1663
6246,5663
7873,0
8067,16383
2018,227
3397,6943
6984,12066
738,762
3890,3380
1938,804
5296,4200
5495,3812
5740,6063
12775,6949
637,2289
5900,216
1237,336
7343,3073
615,207
7771,8244
7594,5959
8153,10755
7246,10058
6011,9728
6326,6150
7581,14098
2613,5741
7026,6855
7943,4462
878,0
7399,4556
4523,226
8986,11727
670,2120
6974,8381
6299,7705
8340,10681
3211,748
7931,13576
5182,4125
7310,7429
8677,11449
6287,9014
3279,1043
3564,9491
6739,6770
851,2384
6396,11448
3889,4733
3910,6745
3115,549
7866,7797
1113,293
5742,6336
6440,4133
6361,9386
6375,7543
5691,5553
4182,2312
710,285
2684,519
5363,9128
4541,7337
3236,4080
6289,8463
716,297
8003,12803
751,3131
7339,6717
3999,94
5593,8702
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5959,6663
2640,671
997,473
5194,5472
7673,7079
6626,10470
8108,6624
7603,10550
5760,9494
15792,16383
5360,7782
3596,5931
3579,145
5584,3505
4359,713
7353,10056
8055,11316
6129,4560
7960,10122
2010,6142
6348,3950
7118,10137
7447,3424
5327,8753
5531,4469
7425,0
7676,143
6471,5491
7027,6147
8025,7534
2504,6281
6872,11358
5385,10035
6244,7770
7205,7996
779,1042
6764,6285
5332,2136
5516,5149
7909,11321
7754,10757
7127,6710
7743,6599
7253,10998
4556,2608
7220,4552
6027,6816
6690,8620
5516,7607
5309,6865
6478,10074
6635,8890
5606,8890
2679,4183
6229,6623
6466,8048
7276,5806
5451,14232
827,168
5059,3303
2697,547
7456,10912
7997,9641
7480,7526
6202,3929
4657,10000
4240,7377
8746,8716
3811,5079
6451,10789
6367,6474
5325,3303
4805,6262
6468,8648
7421,9875
2626,457
5605,4222
7033,9360
3701,3185
619,100
624,308
5611,4447
743,0
6813,7777
7101,6212
6890,10360
3283,165
8123,11385
4149,7016
4704,1165
1598,84
5841,4252
7290,9074
3061,440
5449,669
6981,6837
8271,5363
3571,212
5175,3967
613,105
5113,3891
5603,3933
5558,6103
5526,6056
6941,6152
4607,1311
6164,7800
4631,7263
7057,10320
5735,10488
7151,3069
6159,4923
5448,3934
5112,9635
2983,130
7683,6207
862,2345
8181,4206
5460,9076
679,85
7277,10884
5997,9319
1396,314
6025,3698
7060,8239
4342,5351
988,93
6404,8032
6164,5749
5673,8359
845,175
7173,13405
8386,15909
4548,2596
7369,10746
6271,5915
666,358
6248,6684
5076,6453
6996,7092
7958,9987
3890,7185
8399,8012
7297,10195
3904,4202
8558,6451
6427,7476
5896,3208
3820,7908
7278,8030
1127,602
5957,6055
1441,1094
601,248
6357,6518
6757,3813
1311,488
5664,3685
4724,5842
2658,236
4387,4495
7159,5339
4716,1830
5008,3533
5204,6004
6641,4328
4779,7781
7843,10346
8344,13871
5962,10072
5282,6398
4777,5742
8461,62
9087,8812
4459,1015
6625,8743
5325,9578
8831,5944
804,237
3995,10688
3410,8084
6507,5558
6838,8490
4357,371
9439,16383
9539,10234
687,2001
2355,56
7277,7576
8201,3605
8483,3367
3961,6304
5675,3511
6278,7512
720,461
7948,12636
6911,5131
7223,3893
870,272
753,345
2192,142
4245,6307
3222,0
844,6846
2830,558
5720,6881
7041,13076
5956,4338
2534,1398
6555,9492
6473,4707
7397,10875
8327,13347
5957,6190
1342,247
4254,5630
2878,6329
7188,10860
7540,6348
4615,6885
4522,1571
6321,5111
6143,5618
6951,12932
7345,11558
5982,7956
3615,6372
11213,11191
8331,13331
7149,4084
6517,5983
4087,3027
9040,8912
826,1920
5819,8585
6588,3727
7170,6268
1133,1748
2340,287
4548,3780
8599,7277
4575,3625
5246,10672
6541,7330
6945,8590
6252,4290
7639,7220
8665,9371
6645,11826
7653,9147
5709,10495
9952,10993
3484,1260
6127,4825
5430,3354
6165,5286
6122,4129
4929,7227
6419,7350
1605,7079
5910,4533
5546,8613
4885,10395
6571,523
622,245
3593,1524
3236,5356
8470,10812
5127,7557
7483,13347
5956,5623
8086,13662
6211,3757
4896,4383
3390,117
5732,5406
4349,8637
5392,9212
5185,8684
5705,5881
4371,4451
6450,7653
2627,370
7562,11381
6008,4189
5093,4894
5752,4756
7363,8645
6346,6543
6447,8174
7078,11112
3728,1516
5909,3826
581,114
7290,9729
5698,10181
6072,5661
8906,4271
5599,6289
5980,3457
8014,13053
4422,5292
3004,404
5488,4163
5091,5813
2861,4423
6045,9185
676,1621
6504,8748
6944,12584
6612,2103
5221,6757
4761,4761
3148,206
5677,6321
2172,518
5742,5373
8329,4367
5234,5024
7455,6493
8566,8238
2700,9269
4500,7952
5446,11825
3931,3902
9328,16383
2360,409
6616,5194
1019,575
6658,8647
1193,246
6311,5092
6363,5337
6468,5288
2887,182
5939,10055
5576,3831
6364,6517
6422,4975
6051,13546
5032,4212
5439,4562
6866,1764
5900,7285
5998,7986
7399,7578
7367,5885
9002,5987
6294,5396
4975,7528
3381,4731
7381,6141
3765,5751
8069,11447
5853,4237
7553,4487
6908,8018
7075,9798
3437,7766
788,352
4453,7333
2123,1481
8421,14442
7601,6119
6813,9038
4748,444
7302,9234
2881,261
861,38
7114,6723
10062,9254
3476,114
6797,6201
9009,9330
4713,7552
4967,6228
6156,7378
6381,8261
1135,3038
8105,7597
6929,10915
3584,1205
14493,11123
1042,313
8172,10629
5835,7690
8410,7991
7986,5271
5678,5672
5970,7911
7320,6209
5649,10890
6344,7125
6505,9233
2911,1150
5454,4467
6777,8788
5539,5686
5210,5679
6907,5216
4457,5246
1294,0
3301,0
1600,0
7432,9193
1041,675
6815,5790
5545,0
4317,4010
7465,4943
4761,933
6617,11940
5967,7498
6254,6568
5682,4199
4926,6645
4655,5103
8130,11060
858,3330
6209,6783
5304,7739
3986,6779
6015,6480
5593,4397
8657,5400
2734,124
5932,7007
9212,16013
5791,5038
5792,6238
8952,11303
7241,10815
7921,10736
1169,4641
3091,72
2840,1038
8446,12093
6084,7784
7296,7263
6926,11595
6820,6928
7219,6013
8032,9065
3753,469
6494,4783
6762,4915
7255,9451
4379,2346
7662,2058
7163,1313
4474,543
630,400
5954,6214
4187,4673
3960,533
8178,6754
8801,14585
3995,791
7719,12186
6761,4842
2742,1422
5448,5304
5008,6783
4476,7036
7123,8979
6506,8300
5795,5784
6601,3360
6824,11147
7797,6877
8263,6711
8488,11310
5344,3277
6427,3070
